instance_id,num_of_nodes,num_of_edges,ratio_node_edge,bi_edge,ratio_bi_edge,min_out_degree,max_out_degree,avg_out_degree,min_in_degree,max_in_degree,avg_in_degree,num_of_odd_out_degree,ratio_of_odd_out_degree,num_of_even_out_degree,ratio_of_even_out_degree,num_of_odd_in_degree,ratio_of_odd_in_degree,num_of_even_in_degree,ratio_of_even_in_degree,num_of_odd_degree,ratio_of_odd_degree,num_of_even_degree,ratio_of_even_degree,out_degree_less_than_3,ratio_out_degree_less_than_3,in_degree_less_than_3,ratio_in_degree_less_than_3,degree_less_than_3,ratio_degree_less_than_3,dfs_1st_back_depth,sum_of_choices_along_path,depth_avg_DFS_backjump,depth_back_to_root,depth_back_to_any,depth_one_path,min_depth_bfs,max_depth_bfs,avg_depth_bfs,min_depth_beam,max_depth_beam,avg_depth_beam
instrectL1412_10_74,168,610,0.2754,600,0.9836,2,4,3.631,2,4,3.631,48,0.2857,120,0.7143,48,0.2857,120,0.7143,16,0.0952,152,0.9048,7,0.0417,7,0.0417,0,0,1,5,83.2222,2,2,13,2,24,15.2778,2,24,15.8235
instrectL1412_10_76,168,610,0.2754,600,0.9836,2,4,3.631,2,4,3.631,46,0.2738,122,0.7262,54,0.3214,114,0.6786,20,0.119,148,0.881,8,0.0476,4,0.0238,0,0,1,5,93.3333,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_10_78,168,610,0.2754,600,0.9836,2,4,3.631,1,4,3.631,46,0.2738,122,0.7262,52,0.3095,116,0.6905,20,0.119,148,0.881,8,0.0476,5,0.0298,0,0,10,33,82.4,20,3,13,6,24,16.3125,6,24,16.3125
instrectL1412_10_79,168,610,0.2754,600,0.9836,2,4,3.631,2,4,3.631,48,0.2857,120,0.7143,46,0.2738,122,0.7262,18,0.1071,150,0.8929,7,0.0417,8,0.0476,0,0,3,12,86.5,2,2,13,8,24,16.5625,8,24,16.5625
instrectL1412_12_11,168,608,0.2763,596,0.9803,1,4,3.619,2,4,3.619,54,0.3214,114,0.6786,52,0.3095,116,0.6905,22,0.131,146,0.869,5,0.0298,6,0.0357,0,0,2,8,82.5,2,2,3,5,24,16.875,5,24,16.875
instrectL1412_12_15,168,608,0.2763,596,0.9803,1,4,3.619,2,4,3.619,52,0.3095,116,0.6905,44,0.2619,124,0.7381,22,0.131,146,0.869,6,0.0357,10,0.0595,0,0,1,5,83.6364,2,2,13,8,24,16.75,8,24,16.75
instrectL1412_12_16,168,608,0.2763,596,0.9803,1,4,3.619,2,4,3.619,52,0.3095,116,0.6905,48,0.2857,120,0.7143,20,0.119,148,0.881,6,0.0357,8,0.0476,0,0,3,11,79,2,2,13,10,24,17.1176,10,24,17.1176
instrectL1412_12_24,168,608,0.2763,596,0.9803,2,4,3.619,1,4,3.619,48,0.2857,120,0.7143,52,0.3095,116,0.6905,16,0.0952,152,0.9048,8,0.0476,6,0.0357,0,0,3,12,91.875,2,2,13,6,24,15.1429,6,24,15.6
instrectL1412_12_41,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,50,0.2976,118,0.7024,50,0.2976,118,0.7024,24,0.1429,144,0.8571,7,0.0417,7,0.0417,0,0,3,13,79.6,2,2,12,11,24,17.3333,11,24,17.3333
instrectL1412_12_43,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,50,0.2976,118,0.7024,50,0.2976,118,0.7024,24,0.1429,144,0.8571,7,0.0417,7,0.0417,0,0,2,8,101.875,2,2,11,11,24,17.125,11,24,17.0588
instrectL1412_12_48,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,52,0.3095,116,0.6905,54,0.3214,114,0.6786,24,0.1429,144,0.8571,6,0.0357,5,0.0298,0,0,5,18,83.5714,2,2,13,6,24,16.2353,6,24,16.2353
instrectL1412_12_51,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,54,0.3214,114,0.6786,52,0.3095,116,0.6905,22,0.131,146,0.869,5,0.0298,6,0.0357,0,0,3,11,84.6667,2,2,13,11,24,17.9231,11,24,18.0769
instrectL1412_12_52,168,608,0.2763,596,0.9803,1,4,3.619,2,4,3.619,56,0.3333,112,0.6667,52,0.3095,116,0.6905,22,0.131,146,0.869,4,0.0238,6,0.0357,0,0,2,7,82.375,2,2,3,11,24,17.7857,11,24,18.0714
instrectL1412_12_54,168,608,0.2763,596,0.9803,2,4,3.619,1,4,3.619,54,0.3214,114,0.6786,54,0.3214,114,0.6786,22,0.131,146,0.869,5,0.0298,5,0.0298,0,0,1,5,78.1667,2,2,13,11,24,17.0625,11,24,17.0625
instrectL1412_12_56,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,50,0.2976,118,0.7024,52,0.3095,116,0.6905,22,0.131,146,0.869,7,0.0417,6,0.0357,0,0,4,16,89.2857,2,2,13,11,24,17,11,24,17
instrectL1412_12_57,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,52,0.3095,116,0.6905,54,0.3214,114,0.6786,20,0.119,148,0.881,6,0.0357,5,0.0298,0,0,1,5,92.1429,2,2,13,5,24,16.7059,5,24,16.7059
instrectL1412_12_59,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,56,0.3333,112,0.6667,54,0.3214,114,0.6786,22,0.131,146,0.869,4,0.0238,5,0.0298,0,0,9,33,77.6667,2,2,13,10,24,16.9333,10,24,16.9333
instrectL1412_12_60,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,54,0.3214,114,0.6786,48,0.2857,120,0.7143,20,0.119,148,0.881,5,0.0298,8,0.0476,0,0,2,8,82,2,2,3,11,24,17.5,11,24,17.5
instrectL1412_12_62,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,52,0.3095,116,0.6905,50,0.2976,118,0.7024,22,0.131,146,0.869,6,0.0357,7,0.0417,0,0,3,11,94.2857,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_12_66,168,608,0.2763,596,0.9803,1,4,3.619,2,4,3.619,52,0.3095,116,0.6905,46,0.2738,122,0.7262,24,0.1429,144,0.8571,6,0.0357,9,0.0536,0,0,2,9,75.5714,2,2,13,9,24,17.1111,9,24,17.1111
instrectL1412_12_67,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,54,0.3214,114,0.6786,50,0.2976,118,0.7024,24,0.1429,144,0.8571,5,0.0298,7,0.0417,0,0,4,16,93.3333,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_12_68,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,44,0.2619,124,0.7381,50,0.2976,118,0.7024,22,0.131,146,0.869,10,0.0595,7,0.0417,0,0,1,5,73.1667,2,2,13,4,24,15.2105,4,24,15.7222
instrectL1412_12_69,168,608,0.2763,596,0.9803,2,4,3.619,2,4,3.619,52,0.3095,116,0.6905,56,0.3333,112,0.6667,20,0.119,148,0.881,6,0.0357,4,0.0238,0,0,3,12,89.8571,2,2,13,11,24,17.0625,11,24,17.0625
instrectL1412_12_70,168,608,0.2763,600,0.9868,2,4,3.619,2,4,3.619,52,0.3095,116,0.6905,50,0.2976,118,0.7024,12,0.0714,156,0.9286,6,0.0357,7,0.0417,0,0,2,8,82,2,2,6,11,24,17.4667,11,24,17.4667
instrectL1412_12_71,168,608,0.2763,598,0.9836,1,4,3.619,2,4,3.619,54,0.3214,114,0.6786,50,0.2976,118,0.7024,18,0.1071,150,0.8929,5,0.0298,7,0.0417,0,0,7,25,81.5,2,2,13,3,24,13.5385,8,24,16.3158
instrectL1412_12_73,168,608,0.2763,598,0.9836,1,4,3.619,2,4,3.619,48,0.2857,120,0.7143,48,0.2857,120,0.7143,20,0.119,148,0.881,8,0.0476,8,0.0476,0,0,5,20,90.8333,2,2,3,8,24,16.5,8,24,17
instrectL1412_12_75,168,608,0.2763,598,0.9836,2,4,3.619,2,4,3.619,54,0.3214,114,0.6786,48,0.2857,120,0.7143,16,0.0952,152,0.9048,5,0.0298,8,0.0476,0,0,3,13,85,2,2,13,12,24,17.7857,12,24,17.7857
instrectL1412_12_8,168,608,0.2763,598,0.9836,2,4,3.619,2,4,3.619,46,0.2738,122,0.7262,46,0.2738,122,0.7262,18,0.1071,150,0.8929,9,0.0536,9,0.0536,0,0,6,22,59,2,2,13,7,24,16.2105,7,24,16.2105
instrectL1412_14_1,168,606,0.2772,592,0.9769,2,4,3.6071,1,4,3.6071,50,0.2976,118,0.7024,52,0.3095,116,0.6905,22,0.131,146,0.869,8,0.0476,7,0.0417,0,0,1,5,91.875,2,2,13,5,24,16.5625,5,24,16.5625
instrectL1412_14_10,168,606,0.2772,592,0.9769,1,4,3.6071,2,4,3.6071,50,0.2976,118,0.7024,46,0.2738,122,0.7262,28,0.1667,140,0.8333,8,0.0476,10,0.0595,0,0,2,7,78.1,2,2,3,9,24,16.875,9,24,17.375
instrectL1412_14_27,168,606,0.2772,592,0.9769,1,4,3.6071,2,4,3.6071,54,0.3214,114,0.6786,52,0.3095,116,0.6905,24,0.1429,144,0.8571,6,0.0357,7,0.0417,0,0,2,9,81.1667,2,2,13,5,24,14.8636,5,24,15.7
instrectL1412_14_28,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,54,0.3214,114,0.6786,52,0.3095,116,0.6905,20,0.119,148,0.881,6,0.0357,7,0.0417,0,0,1,5,94.6667,2,2,13,6,24,16.5,6,24,16.5
instrectL1412_14_3,168,606,0.2772,592,0.9769,2,4,3.6071,1,4,3.6071,50,0.2976,118,0.7024,52,0.3095,116,0.6905,26,0.1548,142,0.8452,8,0.0476,7,0.0417,0,0,7,23,92.5,2,2,13,6,24,16.4118,6,24,16.5294
instrectL1412_14_32,168,606,0.2772,592,0.9769,1,4,3.6071,2,4,3.6071,54,0.3214,114,0.6786,50,0.2976,118,0.7024,24,0.1429,144,0.8571,6,0.0357,8,0.0476,0,0,5,20,84,2,2,14,4,24,14.6522,4,24,15.9
instrectL1412_14_41,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,56,0.3333,112,0.6667,52,0.3095,116,0.6905,24,0.1429,144,0.8571,5,0.0298,7,0.0417,0,0,1,5,91.25,2,2,13,6,24,16.875,6,24,16.875
instrectL1412_14_47,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,50,0.2976,118,0.7024,58,0.3452,110,0.6548,24,0.1429,144,0.8571,8,0.0476,4,0.0238,0,0,3,13,79.2,2,2,13,8,24,17,8,24,17
instrectL1412_14_48,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,56,0.3333,112,0.6667,54,0.3214,114,0.6786,22,0.131,146,0.869,5,0.0298,6,0.0357,0,0,2,8,89,2,2,13,4,24,16.2353,4,24,16.2353
instrectL1412_14_53,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,56,0.3333,112,0.6667,52,0.3095,116,0.6905,28,0.1667,140,0.8333,5,0.0298,7,0.0417,0,0,1,5,82.6667,2,2,13,7,24,16.75,7,24,16.75
instrectL1412_14_58,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,50,0.2976,118,0.7024,52,0.3095,116,0.6905,22,0.131,146,0.869,8,0.0476,7,0.0417,0,0,9,33,88,2,2,13,9,24,16.9333,9,24,16.9333
instrectL1412_14_59,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,54,0.3214,114,0.6786,52,0.3095,116,0.6905,26,0.1548,142,0.8452,6,0.0357,7,0.0417,0,0,1,5,83.6667,2,2,16,9,24,16.5882,9,24,16.5882
instrectL1412_14_60,168,606,0.2772,594,0.9802,2,4,3.6071,2,4,3.6071,52,0.3095,116,0.6905,50,0.2976,118,0.7024,22,0.131,146,0.869,7,0.0417,8,0.0476,0,0,5,20,82.8571,2,2,13,12,24,17.7143,12,24,17.7143
instrectL1412_14_64,168,606,0.2772,594,0.9802,2,4,3.6071,1,4,3.6071,50,0.2976,118,0.7024,56,0.3333,112,0.6667,16,0.0952,152,0.9048,8,0.0476,5,0.0298,0,0,3,12,81.2222,2,2,15,11,24,17.25,11,24,17.25
instrectL1412_14_65,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,54,0.3214,114,0.6786,56,0.3333,112,0.6667,26,0.1548,142,0.8452,6,0.0357,5,0.0298,0,0,6,25,99.1429,2,2,18,10,24,17,10,24,17
instrectL1412_14_66,168,606,0.2772,594,0.9802,2,4,3.6071,2,4,3.6071,48,0.2857,120,0.7143,54,0.3214,114,0.6786,22,0.131,146,0.869,9,0.0536,6,0.0357,0,0,8,33,74.4444,2,2,13,3,24,14.5455,3,24,16.4444
instrectL1412_14_69,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,52,0.3095,116,0.6905,52,0.3095,116,0.6905,26,0.1548,142,0.8452,7,0.0417,7,0.0417,0,0,1,5,77.9,2,2,13,10,24,17.2222,10,24,17.2222
instrectL1412_14_70,168,606,0.2772,594,0.9802,1,4,3.6071,2,4,3.6071,56,0.3333,112,0.6667,52,0.3095,116,0.6905,22,0.131,146,0.869,5,0.0298,7,0.0417,0,0,1,4,90.3333,2,2,3,11,24,17.6429,11,24,17.9286
instrectL1412_14_74,168,606,0.2772,592,0.9769,2,4,3.6071,2,4,3.6071,48,0.2857,120,0.7143,50,0.2976,118,0.7024,24,0.1429,144,0.8571,9,0.0536,8,0.0476,0,0,4,16,79.1111,2,2,13,11,24,17.3529,11,24,17.4706
instrectL1412_14_76,168,606,0.2772,592,0.9769,1,4,3.6071,2,4,3.6071,52,0.3095,116,0.6905,52,0.3095,116,0.6905,24,0.1429,144,0.8571,7,0.0417,7,0.0417,0,0,1,5,85,2,2,13,11,24,17.7143,11,24,17.7143
instrectL1412_14_8,168,606,0.2772,594,0.9802,2,4,3.6071,2,4,3.6071,52,0.3095,116,0.6905,52,0.3095,116,0.6905,20,0.119,148,0.881,7,0.0417,7,0.0417,0,0,6,20,73.2,2,2,13,11,24,17.5714,11,24,17.5714
instrectL1412_16_19,168,604,0.2781,588,0.9735,2,4,3.5952,2,4,3.5952,46,0.2738,122,0.7262,46,0.2738,122,0.7262,30,0.1786,138,0.8214,11,0.0655,11,0.0655,0,0,1,5,81,2,2,13,4,24,14.5417,4,24,15.7143
instrectL1412_16_20,168,604,0.2781,588,0.9735,2,4,3.5952,2,4,3.5952,56,0.3333,112,0.6667,52,0.3095,116,0.6905,30,0.1786,138,0.8214,6,0.0357,8,0.0476,0,0,3,11,78,2,2,13,5,24,15.9474,5,24,15.95
instrectL1412_16_27,168,604,0.2781,588,0.9735,2,4,3.5952,1,4,3.5952,52,0.3095,116,0.6905,56,0.3333,112,0.6667,30,0.1786,138,0.8214,8,0.0476,6,0.0357,0,0,7,28,78.125,2,2,16,8,24,16.375,8,24,16.375
instrectL1412_16_30,168,604,0.2781,588,0.9735,2,4,3.5952,1,4,3.5952,58,0.3452,110,0.6548,58,0.3452,110,0.6548,30,0.1786,138,0.8214,5,0.0298,5,0.0298,0,0,1,5,84.6667,20,3,13,9,24,16.5882,9,24,16.5882
instrectL1412_16_32,168,604,0.2781,588,0.9735,2,4,3.5952,1,4,3.5952,52,0.3095,116,0.6905,52,0.3095,116,0.6905,24,0.1429,144,0.8571,8,0.0476,8,0.0476,0,0,3,12,96,2,2,6,8,24,15.2,8,24,15.2
instrectL1412_16_35,168,604,0.2781,588,0.9735,1,4,3.5952,2,4,3.5952,56,0.3333,112,0.6667,52,0.3095,116,0.6905,32,0.1905,136,0.8095,6,0.0357,8,0.0476,0,0,2,7,99.8571,2,2,12,3,24,14.6842,6,24,16.4444
instrectL1412_16_38,168,604,0.2781,588,0.9735,1,4,3.5952,2,4,3.5952,54,0.3214,114,0.6786,54,0.3214,114,0.6786,30,0.1786,138,0.8214,7,0.0417,7,0.0417,0,0,3,12,87.6667,2,2,14,9,24,16.4118,9,24,16.5294
instrectL1412_16_41,168,604,0.2781,588,0.9735,1,4,3.5952,2,4,3.5952,56,0.3333,112,0.6667,48,0.2857,120,0.7143,32,0.1905,136,0.8095,6,0.0357,10,0.0595,0,0,4,13,82.4286,2,2,13,11,24,17.5,11,24,17.5
instrectL1412_16_44,168,604,0.2781,588,0.9735,2,4,3.5952,2,4,3.5952,50,0.2976,118,0.7024,52,0.3095,116,0.6905,26,0.1548,142,0.8452,9,0.0536,8,0.0476,0,0,2,8,86.4,2,2,13,4,24,15.35,4,24,16.9412
instrectL1412_16_47,168,604,0.2781,588,0.9735,2,4,3.5952,1,4,3.5952,54,0.3214,114,0.6786,56,0.3333,112,0.6667,28,0.1667,140,0.8333,7,0.0417,6,0.0357,0,0,2,9,96.5556,2,2,13,6,24,16,6,24,16
instrectL1412_16_48,168,604,0.2781,588,0.9735,1,4,3.5952,2,4,3.5952,52,0.3095,116,0.6905,48,0.2857,120,0.7143,24,0.1429,144,0.8571,8,0.0476,10,0.0595,0,0,1,5,92.9,2,2,18,11,24,17.2941,11,24,17.2941
instrectL1412_16_49,168,604,0.2781,588,0.9735,2,4,3.5952,2,4,3.5952,56,0.3333,112,0.6667,56,0.3333,112,0.6667,28,0.1667,140,0.8333,6,0.0357,6,0.0357,0,0,1,5,86.8333,2,2,13,11,24,17.7857,11,24,17.7857
instrectL1412_16_5,168,604,0.2781,588,0.9735,1,4,3.5952,1,4,3.5952,50,0.2976,118,0.7024,52,0.3095,116,0.6905,26,0.1548,142,0.8452,9,0.0536,8,0.0476,0,0,4,16,79.1111,2,2,13,4,24,16.6667,4,24,16.6667
instrectL1412_16_52,168,604,0.2781,588,0.9735,1,4,3.5952,1,4,3.5952,56,0.3333,112,0.6667,50,0.2976,118,0.7024,20,0.119,148,0.881,6,0.0357,9,0.0536,0,0,1,5,87.75,2,2,13,8,24,17.1,8,24,17.1
instrectL1412_16_53,168,604,0.2781,588,0.9735,2,4,3.5952,1,4,3.5952,50,0.2976,118,0.7024,52,0.3095,116,0.6905,28,0.1667,140,0.8333,9,0.0536,8,0.0476,0,0,2,8,83,2,2,13,4,24,16.8,4,24,16.75
instrectL1412_16_54,168,604,0.2781,588,0.9735,1,4,3.5952,2,4,3.5952,56,0.3333,112,0.6667,48,0.2857,120,0.7143,30,0.1786,138,0.8214,6,0.0357,10,0.0595,0,0,4,14,82,2,2,13,7,24,16.2941,7,24,16.2941
instrectL1412_16_66,168,604,0.2781,588,0.9735,2,4,3.5952,2,4,3.5952,52,0.3095,116,0.6905,54,0.3214,114,0.6786,24,0.1429,144,0.8571,8,0.0476,7,0.0417,0,0,3,13,83.6667,2,2,13,11,24,17.1875,11,24,17.1875
instrectL1412_16_68,168,604,0.2781,588,0.9735,1,4,3.5952,2,4,3.5952,48,0.2857,120,0.7143,50,0.2976,118,0.7024,30,0.1786,138,0.8214,10,0.0595,9,0.0536,0,0,1,5,84.1,2,2,13,9,24,16.9333,9,24,16.9333
instrectL1412_16_77,168,604,0.2781,588,0.9735,2,4,3.5952,2,4,3.5952,52,0.3095,116,0.6905,50,0.2976,118,0.7024,28,0.1667,140,0.8333,8,0.0476,9,0.0536,0,0,1,5,81.125,2,2,13,4,24,14.8182,4,24,16.1579
instrectL1412_16_79,168,604,0.2781,588,0.9735,1,4,3.5952,1,4,3.5952,50,0.2976,118,0.7024,54,0.3214,114,0.6786,28,0.1667,140,0.8333,9,0.0536,7,0.0417,1,0.006,4,12,78.5,4,4,3,8,24,17.3571,10,24,17.7857
instrectL1412_18_33,168,602,0.2791,584,0.9701,1,4,3.5833,2,4,3.5833,60,0.3571,108,0.6429,58,0.3452,110,0.6548,32,0.1905,136,0.8095,5,0.0298,6,0.0357,0,0,2,8,79.8571,2,2,13,6,24,14.6818,6,24,15.0952
instrectL1412_18_37,168,602,0.2791,584,0.9701,2,4,3.5833,1,4,3.5833,48,0.2857,120,0.7143,46,0.2738,122,0.7262,32,0.1905,136,0.8095,11,0.0655,12,0.0714,0,0,3,13,95.8333,2,2,13,7,24,16.2222,7,24,16.2222
instrectL1412_18_40,168,602,0.2791,584,0.9701,2,4,3.5833,2,4,3.5833,50,0.2976,118,0.7024,56,0.3333,112,0.6667,32,0.1905,136,0.8095,10,0.0595,7,0.0417,0,0,1,5,84.7143,2,2,13,11,24,17.7143,11,24,17.7143
instrectL1412_18_42,168,602,0.2791,584,0.9701,2,4,3.5833,2,4,3.5833,46,0.2738,122,0.7262,52,0.3095,116,0.6905,26,0.1548,142,0.8452,12,0.0714,9,0.0536,0,0,3,11,83,2,2,13,6,24,15.3333,6,24,15.4286
instrectL1412_18_61,168,602,0.2791,584,0.9701,2,4,3.5833,2,4,3.5833,56,0.3333,112,0.6667,56,0.3333,112,0.6667,34,0.2024,134,0.7976,7,0.0417,7,0.0417,0,0,3,12,83.7778,2,2,12,8,24,15.0909,8,24,15.0909
instrectL1412_18_65,168,602,0.2791,584,0.9701,2,4,3.5833,2,4,3.5833,60,0.3571,108,0.6429,54,0.3214,114,0.6786,34,0.2024,134,0.7976,5,0.0298,8,0.0476,0,0,1,5,81.2,2,2,13,5,24,16.7647,5,24,16.7647
instrectL1412_18_71,168,602,0.2791,584,0.9701,1,4,3.5833,2,4,3.5833,54,0.3214,114,0.6786,52,0.3095,116,0.6905,28,0.1667,140,0.8333,8,0.0476,9,0.0536,0,0,3,12,88.3636,2,2,13,10,24,16.875,10,24,16.875
instrectL1412_18_73,168,602,0.2791,584,0.9701,2,4,3.5833,2,4,3.5833,58,0.3452,110,0.6548,58,0.3452,110,0.6548,34,0.2024,134,0.7976,6,0.0357,6,0.0357,0,0,5,21,86.875,2,2,13,11,24,17.0588,11,24,17.0588
instrectL1412_18_75,168,602,0.2791,584,0.9701,1,4,3.5833,2,4,3.5833,56,0.3333,112,0.6667,48,0.2857,120,0.7143,36,0.2143,132,0.7857,7,0.0417,11,0.0655,0,0,1,5,87,2,2,13,10,24,17,10,24,17
instrectL1412_18_79,168,602,0.2791,584,0.9701,1,4,3.5833,2,4,3.5833,56,0.3333,112,0.6667,56,0.3333,112,0.6667,32,0.1905,136,0.8095,7,0.0417,7,0.0417,0,0,3,11,93.2857,2,2,3,7,24,17.2,7,24,17.6
instrectL1412_2_0,168,618,0.2718,616,0.9968,2,4,3.6786,2,4,3.6786,44,0.2619,124,0.7381,46,0.2738,122,0.7262,4,0.0238,164,0.9762,5,0.0298,4,0.0238,0,0,4,16,80.8,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_2_12,168,618,0.2718,616,0.9968,2,4,3.6786,2,4,3.6786,44,0.2619,124,0.7381,46,0.2738,122,0.7262,4,0.0238,164,0.9762,5,0.0298,4,0.0238,0,0,5,21,80.4,2,2,13,11,24,17.4286,11,24,17.4286
instrectL1412_2_13,168,618,0.2718,616,0.9968,2,4,3.6786,2,4,3.6786,44,0.2619,124,0.7381,44,0.2619,124,0.7381,4,0.0238,164,0.9762,5,0.0298,5,0.0298,0,0,1,5,80.4,2,2,13,11,24,17.8667,11,24,17.8667
instrectL1412_2_17,168,618,0.2718,616,0.9968,2,4,3.6786,2,4,3.6786,46,0.2738,122,0.7262,44,0.2619,124,0.7381,4,0.0238,164,0.9762,4,0.0238,5,0.0298,0,0,3,11,90.5,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_2_25,168,618,0.2718,616,0.9968,2,4,3.6786,2,4,3.6786,46,0.2738,122,0.7262,46,0.2738,122,0.7262,4,0.0238,164,0.9762,4,0.0238,4,0.0238,0,0,1,5,80.4,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_2_37,168,618,0.2718,616,0.9968,2,4,3.6786,2,4,3.6786,46,0.2738,122,0.7262,46,0.2738,122,0.7262,4,0.0238,164,0.9762,4,0.0238,4,0.0238,0,0,4,14,89.5,2,2,13,11,24,17.9231,11,24,17.9231
instrectL1412_20_19,168,600,0.28,580,0.9667,2,4,3.5714,1,4,3.5714,54,0.3214,114,0.6786,52,0.3095,116,0.6905,36,0.2143,132,0.7857,9,0.0536,10,0.0595,0,0,2,8,82.1429,20,3,13,7,24,16,7,24,16.1053
instrectL1412_20_23,168,600,0.28,582,0.97,1,4,3.5714,2,4,3.5714,52,0.3095,116,0.6905,56,0.3333,112,0.6667,32,0.1905,136,0.8095,10,0.0595,8,0.0476,0,0,3,11,89.5556,2,2,14,7,24,15.6316,7,24,15.6316
instrectL1412_20_26,168,600,0.28,580,0.9667,1,4,3.5714,2,4,3.5714,52,0.3095,116,0.6905,52,0.3095,116,0.6905,34,0.2024,134,0.7976,10,0.0595,10,0.0595,0,0,3,12,83.8333,2,2,6,6,24,15.9412,6,24,15.9412
instrectL1412_20_27,168,600,0.28,582,0.97,2,4,3.5714,2,4,3.5714,60,0.3571,108,0.6429,50,0.2976,118,0.7024,34,0.2024,134,0.7976,6,0.0357,11,0.0655,0,0,2,8,89.375,2,2,13,7,24,15.4211,7,24,15.5263
instrectL1412_20_30,168,600,0.28,580,0.9667,2,4,3.5714,2,4,3.5714,60,0.3571,108,0.6429,54,0.3214,114,0.6786,28,0.1667,140,0.8333,6,0.0357,9,0.0536,0,0,4,15,82.5556,2,2,13,10,24,16.0526,10,24,16.0526
instrectL1412_20_35,168,600,0.28,580,0.9667,2,4,3.5714,2,4,3.5714,56,0.3333,112,0.6667,56,0.3333,112,0.6667,32,0.1905,136,0.8095,8,0.0476,8,0.0476,0,0,2,8,91.7778,2,2,3,7,24,16.3529,7,24,16.3529
instrectL1412_20_47,168,600,0.28,580,0.9667,2,4,3.5714,1,4,3.5714,56,0.3333,112,0.6667,54,0.3214,114,0.6786,30,0.1786,138,0.8214,8,0.0476,9,0.0536,0,0,3,13,93.375,2,2,13,4,24,16.6,4,24,16.6
instrectL1412_20_5,168,600,0.28,580,0.9667,2,4,3.5714,1,4,3.5714,56,0.3333,112,0.6667,58,0.3452,110,0.6548,34,0.2024,134,0.7976,8,0.0476,7,0.0417,0,0,3,12,86,2,2,8,6,24,15.4091,6,24,15.4091
instrectL1412_20_50,168,600,0.28,582,0.97,1,4,3.5714,2,4,3.5714,54,0.3214,114,0.6786,50,0.2976,118,0.7024,28,0.1667,140,0.8333,9,0.0536,11,0.0655,0,0,2,8,78,2,2,13,1,24,13.0769,1,24,15.45
instrectL1412_20_54,168,600,0.28,580,0.9667,1,4,3.5714,2,4,3.5714,60,0.3571,108,0.6429,56,0.3333,112,0.6667,30,0.1786,138,0.8214,6,0.0357,8,0.0476,0,0,1,5,90.2,2,2,10,9,24,16.9333,9,24,16.9333
instrectL1412_20_62,168,600,0.28,580,0.9667,2,4,3.5714,2,4,3.5714,52,0.3095,116,0.6905,52,0.3095,116,0.6905,36,0.2143,132,0.7857,10,0.0595,10,0.0595,0,0,2,8,90.5714,2,2,13,4,24,16.2941,4,24,16.2941
instrectL1412_20_64,168,600,0.28,582,0.97,2,4,3.5714,1,4,3.5714,56,0.3333,112,0.6667,58,0.3452,110,0.6548,30,0.1786,138,0.8214,8,0.0476,7,0.0417,0,0,6,23,71.6364,2,2,13,8,24,16.4118,8,24,16.4118
instrectL1412_20_67,168,600,0.28,580,0.9667,2,4,3.5714,1,4,3.5714,46,0.2738,122,0.7262,50,0.2976,118,0.7024,40,0.2381,128,0.7619,13,0.0774,11,0.0655,0,0,3,12,78,2,2,13,3,24,14.3043,3,24,16.2
instrectL1412_20_70,168,600,0.28,580,0.9667,1,4,3.5714,2,4,3.5714,58,0.3452,110,0.6548,54,0.3214,114,0.6786,32,0.1905,136,0.8095,7,0.0417,9,0.0536,0,0,1,4,94.125,2,2,13,3,24,13.3636,4,24,15.8824
instrectL1412_20_72,168,600,0.28,580,0.9667,2,4,3.5714,1,4,3.5714,52,0.3095,116,0.6905,56,0.3333,112,0.6667,32,0.1905,136,0.8095,10,0.0595,8,0.0476,0,0,1,4,94.75,2,2,1,11,24,17.25,4,24,14.6364
